,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
1498,0.5,0.25,0.3333333333333333,12,2,4,How many awards have been given to the founder of Grameen Bank?,"[['dbp:founder'], ['dbo:award']]","['dbo:award', 'dbo:foundedBy', 'dbp:awards', 'dbp:keyPeople']",count
1507,0.0,0.0,0.0,6,1,1,who wrote the episode mother simpson,[['dbp:writer']],['dbo:writer'],factoid
1515,0.0,0.0,0.0,10,1,4,Does the Toyota Verossa have the front engine design platform?,[['dbo:automobilePlatform']],"['dbo:manufacturer', 'dbp:designer', 'dbp:engine', 'dbp:related']",boolean
1528,0.5,0.2,0.28571428571428575,18,2,5,Which famous commander led the Siege of forn meigs and was involved in the battle of fort stephenson?,"[['dbo:commander'], ['dbo:commander']]","['dbo:battle', 'dbo:commander', 'dbo:territory', 'dbp:battles', 'dbp:combatant']",factoid
1546,0.0,0.0,0.0,6,1,2,which music is produced by speed,[['dbo:hometown']],"['dbo:genre', 'dbo:recordLabel']",factoid
1560,0.5,0.3333333333333333,0.4,9,2,3,Where did isabelle caro and judson huss both die?,"[['dbp:deathPlace'], ['dbp:deathPlace']]","['dbo:deathPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",factoid
1564,0.0,0.0,0.0,7,1,1,which 2009 album was released by adele?,[['dbo:artist']],['dbo:type'],factoid
1588,0.5,0.125,0.2,11,2,8,What company made the front row and distributed big top ballet?,"[['dbp:distributor'], ['dbp:developer']]","['dbo:distributor', 'dbo:product', 'dbp:company', 'dbp:distributor', 'dbp:label', 'dbp:parent', 'dbp:products', 'dbp:studio']",factoid
1592,0.0,0.0,0.0,12,2,1,In how many states can one find Burr Tuss kind of bridges?,"[['dbo:state'], ['dbp:style']]",['dbo:locatedInArea'],count
1596,0.0,0.0,0.0,5,1,4,where was jános vass deliveed,[['dbo:birthPlace']],"['dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:region']",factoid
1602,0.5,0.3333333333333333,0.4,10,2,3,Who are some cofounders of record labels with Frank Rogers?,"[['dbo:foundedBy'], ['dbp:founder']]","['dbo:recordLabel', 'dbp:founder', 'dbp:label']",factoid
1621,0.0,0.0,0.0,10,1,1,what music is played in the one for all album,[['dbo:genre']],['dbo:musicComposer'],factoid
1623,0.5,0.5,0.5,9,2,2,What are some awards given to the french people?,"[['dbo:stateOfOrigin'], ['dbp:awards']]","['dbo:award', 'dbp:awards']",factoid
1634,0.5,0.1111111111111111,0.1818181818181818,10,2,9,What cities are around the sea which flows into Marmara?,"[['dbp:inflow'], ['dbp:cities']]","['dbo:mouthMountain', 'dbo:mouthPlace', 'dbo:outflow', 'dbo:river', 'dbo:riverMouth', 'dbo:sourcePlace', 'dbp:cities', 'dbp:mouthLocation', 'dbp:outflow']",factoid
1636,0.0,0.0,0.0,4,1,1,Where did cyprian die,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
1642,0.0,0.0,0.0,8,1,1,What empire was gustav kirchhoff a part of,[['dbo:nationality']],['dbo:battle'],factoid
1651,0.0,0.0,0.0,6,1,1,which position does frank broyles play,[['dbp:playerPositions']],['dbo:position'],factoid
1665,0.0,0.0,0.0,14,1,2,What is the country whose speaker of the Dewan Rakyat is Pandikar Amin Mulia?,[['dbp:leaderName']],"['dbo:officialLanguage', 'dbp:placeOfBirth']",factoid
1691,0.5,0.5,0.5,11,2,2,What is the occupation of the band members of The Shirelles?,"[['dbo:associatedMusicalArtist'], ['dbo:occupation']]","['dbo:instrument', 'dbo:occupation']",factoid
1693,0.0,0.0,0.0,6,1,8,What is an airport inside ontario?,[['dbp:cityServed']],"['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:province', 'dbo:region', 'dbo:state']",factoid
1706,0.5,0.2,0.28571428571428575,16,2,5,"How many home stadium are there, of the soccer club seasons whose chairman is Merritt Paulson?","[['dbp:chairman'], ['dbo:homeStadium']]","['dbo:chairman', 'dbo:ground', 'dbo:homeStadium', 'dbo:locationCity', 'dbo:managerClub']",count
1716,0.0,0.0,0.0,5,1,1,what nationality is Émilie loit,[['dbo:country']],['dbo:birthPlace'],factoid
1727,0.5,0.16666666666666666,0.25,15,2,6,Name a few whose live in a place where Indian English is an official language,"[['dbo:officialLanguage'], ['dbo:residence']]","['dbo:language', 'dbo:languageFamily', 'dbo:officialLanguage', 'dbo:spokenIn', 'dbp:language', 'dbp:languages']",list
1728,0.0,0.0,0.0,12,1,1,Who gave the musical score  of 9 to 5 (musical) ?,[['dbo:musicBy']],['dbo:musicComposer'],factoid
1730,0.0,0.0,0.0,5,1,1,Give me all Swedish holidays.,[['dbo:country']],['dbo:location'],list
1753,0.0,0.0,0.0,9,1,2,How many people currently play for the NYC FC?,[['dbp:currentclub']],"['dbo:formerTeam', 'dbo:team']",count
1754,0.0,0.0,0.0,8,1,3,Was the Model K designed by Herny Ford?,[['dbo:designCompany']],"['dbo:architect', 'dbo:manufacturer', 'dbp:designer']",boolean
1765,0.0,0.0,0.0,7,1,1,what is  john e. thrashers religion,[['dbo:religion']],['dbo:genre'],factoid
1769,0.0,0.0,0.0,6,1,2,what are simple minds album names,[['dbo:artist']],"['dbo:genre', 'dbo:type']",factoid
1779,0.5,0.125,0.2,10,2,8,In which mountain Inyo National Forest and California are located?,"[['dbo:locatedInArea'], ['dbo:locatedInArea']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:province', 'dbo:region', 'dbo:state']",factoid
1781,0.0,0.0,0.0,8,1,2,From which country is Lawrence Okoye's nationality ?,[['dbp:nationality']],"['dbo:birthPlace', 'dbo:nationality']",factoid
1789,0.0,0.0,0.0,7,1,1,what type of store is forever 21,[['dbo:industry']],['dbo:genre'],factoid
1829,0.5,0.5,0.5,13,2,2,What is the home town of the musician of Jack your Body ?,"[['dbo:musicalArtist'], ['dbo:hometown']]","['dbo:hometown', 'dbp:artist']",factoid
1835,0.5,0.5,0.5,9,2,2,Whose commanders are Colin Powell and Jaber Al-Ahmad Al-Sabah?,"[['dbo:commander'], ['dbo:commander']]","['dbo:commander', 'dbp:notableCommanders']",factoid
1844,0.5,0.2,0.28571428571428575,20,2,5,What is the nationality of the economist who is one of the important people in the Foundation for Economic Education?,"[['dbo:keyPerson'], ['dbo:nationality']]","['dbo:citizenship', 'dbo:nationality', 'dbo:stateOfOrigin', 'dbp:almaMater', 'dbp:nationality']",factoid
1845,0.0,0.0,0.0,9,1,3,What is a body of work by sean delaney,[['dbo:artist']],"['dbo:author', 'dbo:notableWork', 'dbo:writer']",factoid
1847,0.0,0.0,0.0,4,1,2,Who is les schwab?,[['dbo:occupation']],"['dbo:genre', 'dbo:type']",factoid
1848,0.5,0.14285714285714285,0.22222222222222224,18,2,7,Which TV show's composer is Judy  Hart  Angelo and executive producer as Glen and Les Charles?,"[['dbo:composer'], ['dbo:executiveProducer']]","['dbo:executiveProducer', 'dbo:producer', 'dbo:related', 'dbo:subsequentWork', 'dbp:distributor', 'dbp:producer', 'dbp:voices']",factoid
1862,0.5,0.3333333333333333,0.4,12,2,3,How many more teams have rented the stadium used by Raptors 905?,"[['dbp:arena'], ['dbo:tenant']]","['dbo:tenant', 'dbp:tenants', 'dbp:venue']",count
1864,0.5,0.16666666666666666,0.25,10,2,6,What show has writing of Erik Jendresen and Graham Yost?,"[['dbp:writer'], ['dbp:writer']]","['dbo:author', 'dbo:musicBy', 'dbo:writer', 'dbp:author', 'dbp:creator', 'dbp:writer']",factoid
1869,0.0,0.0,0.0,6,1,1,what types of play is geist,[['dbp:modes']],['dbo:genre'],factoid
1873,0.0,0.0,0.0,12,1,8,"Did James brown make the song Killing is Out, School Is In?",[['dbo:musicalBand']],"['dbo:album', 'dbo:artist', 'dbo:associatedBand', 'dbo:musicalArtist', 'dbo:recordedIn', 'dbo:subsequentWork', 'dbp:album', 'dbp:artist']",boolean
1899,0.0,0.0,0.0,11,2,0,What is the common school of Chris Marve and Neria Douglass?,"[['dbo:school'], ['dbo:almaMater']]",[],factoid
1900,0.5,0.3333333333333333,0.4,16,2,3,List all the layouts of the automobile whose one of the layout is four-wheel-drive layout ?,"[['dbo:layout'], ['dbo:layout']]","['dbo:class', 'dbo:layout', 'dbp:related']",list
1902,0.0,0.0,0.0,6,1,1,where was  andrzej pałys born,[['dbo:nationality']],['dbo:birthPlace'],factoid
1906,0.5,0.3333333333333333,0.4,21,2,3,What is the location of the Walter Evans Edge office which is also the place of birth of henry Miller ?,"[['dbo:birthPlace'], ['dbp:office']]","['dbo:birthPlace', 'dbp:birthPlace', 'dbp:placeOfBirth']",factoid
1910,0.5,0.3333333333333333,0.4,9,2,3,Who owns the company that made the Edsel Villager?,"[['dbp:products'], ['dbp:parent']]","['dbo:owner', 'dbp:owner', 'dbp:products']",factoid
1915,0.5,0.25,0.3333333333333333,13,2,4,List the television shows one of whose distributor's divisions is Warner Bros. Animation.,"[['dbp:distributor'], ['dbp:divisions']]","['dbo:distributor', 'dbp:company', 'dbp:distributor', 'dbp:label']",list
1921,0.0,0.0,0.0,8,1,5,What is the region of Lumberjack  ?,[['dbp:region']],"['dbo:country', 'dbo:isPartOf', 'dbo:occupation', 'dbo:region', 'dbo:state']",factoid
1932,0.5,0.3333333333333333,0.4,11,2,3,Who is a successor of Kingship whose parents were Julius Caesar?,"[['dbo:parent'], ['dbo:successor']]","['dbo:child', 'dbo:parent', 'dbp:successor']",factoid
1938,0.5,0.3333333333333333,0.4,11,2,3,Who is the owner of  Latvian Wikipedia and Wiktionary ?,"[['dbo:owner'], ['dbo:owner']]","['dbo:owner', 'dbo:owningCompany', 'dbp:owner']",factoid
1952,0.5,0.125,0.2,13,2,8,For how many other teams have the members of Atlant Moscow Oblast played?,"[['dbp:playedFor'], ['dbo:formerTeam']]","['dbo:formerTeam', 'dbo:league', 'dbo:team', 'dbp:league', 'dbp:name', 'dbp:nationalteam', 'dbp:team', 'dbp:youthclubs']",count
1956,0.0,0.0,0.0,12,2,4,What is the home stadium of the club coached by Justine Omojong?,"[['dbp:coach'], ['dbp:homeStadium']]","['dbo:formerTeam', 'dbo:locationCity', 'dbp:nationalteam', 'dbp:youthclubs']",factoid
1963,0.0,0.0,0.0,8,1,4,Tandem Computers is the subsidiary of which company?,[['dbo:subsidiary']],"['dbo:product', 'dbp:foundation', 'dbp:products', 'dbp:services']",factoid
1970,0.0,0.0,0.0,11,1,0,Was the street dogs of south central narrated by Queen Latifah?,[['dbp:narrator']],[],boolean
1976,0.0,0.0,0.0,7,1,1,What football position does matt odonnell play?,[['dbp:position']],['dbo:position'],factoid
1986,0.5,0.2,0.28571428571428575,13,2,5,Who hold stocks in the bank which is located at 731 Lexington Avenue?,"[['dbo:locationCity'], ['dbp:owner']]","['dbo:location', 'dbo:owner', 'dbo:owningCompany', 'dbp:headquarters', 'dbp:owner']",factoid
2002,0.5,0.3333333333333333,0.4,12,2,3,Which prime ministers were served by the governor who appointed Murray Gleeson?,"[['dbo:appointer'], ['dbo:primeMinister']]","['dbo:primeMinister', 'dbp:appointer', 'dbp:governor']",factoid
2009,0.0,0.0,0.0,9,1,7,Is Rajya Sabha a house of parliament in India?,[['dbp:houses']],"['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",boolean
2028,0.5,0.5,0.5,19,2,2,How many other wine region are there of the grapes whose one of the wine region is Michigan ?,"[['dbo:wineRegion'], ['dbo:wineRegion']]","['dbo:species', 'dbo:wineRegion']",count
2036,0.0,0.0,0.0,7,1,2,"What type of film is ""Mockingbird Lane""?",[['dbo:genre']],"['dbo:director', 'dbo:language']",factoid
2051,0.5,0.14285714285714285,0.22222222222222224,14,2,7,What is the region of the ethnic group which speaks the language of Arkansas?,"[['dbo:language'], ['dbp:region']]","['dbo:language', 'dbo:languageFamily', 'dbo:officialLanguage', 'dbo:programmingLanguage', 'dbo:spokenIn', 'dbp:language', 'dbp:languages']",factoid
2061,0.0,0.0,0.0,7,1,1,which musical films were broadcasted in israel?,"[['dbo:genre', 'dbp:genre']]",['dbo:musicComposer'],factoid
2068,0.5,0.25,0.3333333333333333,10,2,4,How many different things are used as ingredients in Sweden?,"[['dbo:country'], ['dbo:ingredient']]","['dbo:currency', 'dbo:ingredient', 'dbo:location', 'dbp:mainIngredient']",count
2071,0.5,0.25,0.3333333333333333,10,2,4,Elizabeth Alexander and Jared Bernstein served under which Vice President?,"[['dbo:vicePresident'], ['dbo:vicePresident']]","['dbo:president', 'dbo:vicePresident', 'dbp:keyPeople', 'dbp:president']",list
2074,0.0,0.0,0.0,11,2,2,On which river are there things belonging to zambezi river authority?,"[['dbp:owner'], ['dbo:river']]","['dbo:leader', 'dbp:governingBody']",factoid
2080,0.0,0.0,0.0,3,1,1,Who developed Slack?,[['dbo:product']],['dbo:developer'],factoid
2088,0.5,0.25,0.3333333333333333,15,2,4,Give me a count of everything made by the company which offers electronical manufacturing too.,"[['dbo:service'], ['dbo:manufacturer']]","['dbo:manufacturer', 'dbo:product', 'dbp:products', 'dbp:services']",list
2090,0.0,0.0,0.0,4,1,3,Where is tirich mir,[['dbo:locatedInArea']],"['dbo:country', 'dbo:isPartOf', 'dbo:region']",factoid
2095,0.0,0.0,0.0,5,1,2,where was amy vanderbilt born,[['dbo:deathPlace']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
2107,0.0,0.0,0.0,7,1,1,What song was written by vonda shepard?,[['dbo:artist']],['dbo:writer'],factoid
2111,0.5,0.2,0.28571428571428575,9,2,5,Why did Letita McTavish Hargrave and Sextus Barbour die?,"[['dbo:deathCause'], ['dbp:deathCause']]","['dbo:deathCause', 'dbo:deathDate', 'dbo:deathPlace', 'dbp:deathPlace', 'dbp:placeOfDeath']",factoid
2114,0.0,0.0,0.0,6,1,1,which film did siddiq barmak direct,[['dbo:editing']],['dbo:director'],factoid
2126,0.0,0.0,0.0,11,1,3,Name the home Stadium of Kenya national under-20 football team ?,[['dbp:homeStadium']],"['dbo:ground', 'dbo:homeStadium', 'dbp:stadium']",list
2133,0.0,0.0,0.0,7,1,1,what is a song by roger whittaker,[['dbo:writer']],['dbo:artist'],factoid
2159,0.0,0.0,0.0,10,1,4,What is the country whose leader name is Grard Larcher?,[['dbp:leaderName']],"['dbo:leader', 'dbo:leaderName', 'dbp:allegiance', 'dbp:governingBody']",factoid
2181,0.0,0.0,0.0,7,1,2,Is Tirana the largest city of Albania?,[['dbp:largestCity']],"['dbo:capital', 'dbo:largestCity']",boolean
2212,0.0,0.0,0.0,7,1,1,What style of art does dueljewel create?,[['dbo:genre']],['dbo:movement'],factoid
2218,0.5,0.25,0.3333333333333333,15,2,4, How many scientist have won an award by the society led by Venkatraman Ramakrishnan?,"[['dbp:prizes'], ['dbp:leaderName']]","['dbo:almaMater', 'dbo:award', 'dbp:awards', 'dbp:prizes']",count
2232,0.5,0.5,0.5,7,2,2,Give me all Canadian Grunge record labels.,"[['dbo:country'], ['dbo:genre']]","['dbo:genre', 'dbo:recordLabel']",list
2244,0.5,0.3333333333333333,0.4,19,2,3,What is the home town of the Band which is the previous work of Sammy Hagar & Friends ?,"[['dbo:previousWork'], ['dbo:hometown']]","['dbo:previousWork', 'dbo:subsequentWork', 'dbp:artist']",factoid
2245,0.0,0.0,0.0,10,1,1,"Does the white river flow into the connecticut river{u'_id': u'97e02dcf44aa43c1b7cc7a7c155b118f',",[['dbo:rightTributary']],['dbo:riverMouth'],boolean
2247,0.5,0.3333333333333333,0.4,11,2,3,"Who have children named James Roosevelt and Franklin Delano Roosevelt, Jr.?","[['dbp:children'], ['dbp:children']]","['dbo:child', 'dbo:parent', 'dbp:children']",factoid
2248,0.5,0.25,0.3333333333333333,12,2,4,How many things are crossed over by bridges which can carry cars?,"[['dbp:carries'], ['dbp:crosses']]","['dbo:crosses', 'dbo:maintainedBy', 'dbp:crosses', 'dbp:designer']",count
2253,0.5,0.2,0.28571428571428575,14,2,5,Count the  area of the radio stations whose serves in South Carolina ?,"[['dbp:area'], ['dbp:area']]","['dbo:broadcastArea', 'dbo:city', 'dbp:area', 'dbp:city', 'dbp:sisterStations']",count
2262,0.5,0.3333333333333333,0.4,13,2,3,Where is the headquarters of the public transit system which operators Go-to-card ?,"[['dbp:operator'], ['dbp:headquarters']]","['dbo:operator', 'dbp:headquarters', 'dbp:services']",factoid
2274,0.5,0.16666666666666666,0.25,9,2,6,Which university's graduates have worked in the Quartermaster corps?,"[['dbo:militaryUnit'], ['dbo:almaMater']]","['dbo:almaMater', 'dbo:college', 'dbo:education', 'dbo:president', 'dbo:university', 'dbp:almaMater']",factoid
2277,0.0,0.0,0.0,13,2,1,From which genres of music did those genres emerge where drums are important?,"[['dbp:instruments'], ['dbo:stylisticOrigin']]",['dbo:genre'],factoid
2286,0.0,0.0,0.0,4,1,3,which country contains adevărul,[['dbo:headquarter']],"['dbo:country', 'dbo:isPartOf', 'dbo:region']",factoid
2288,0.5,0.25,0.3333333333333333,20,2,4,Who coached the Marquette golden eagles men team in 09 to 10 and then again in 13 to 14 ?,"[['dbo:coach'], ['dbo:coach']]","['dbo:coach', 'dbp:coach', 'dbp:headCoach', 'dbp:headcoach']",factoid
2310,0.0,0.0,0.0,7,1,1,what music was composed by b. reith,[['dbo:recordLabel']],['dbo:writer'],factoid
2311,0.5,0.2,0.28571428571428575,13,2,5,What country did the successor of William Ofori Atta swear his oath to?,"[['dbp:predecessor'], ['dbp:allegiance']]","['dbo:country', 'dbo:nationality', 'dbo:stateOfOrigin', 'dbp:allegiance', 'dbp:successor']",factoid
2312,0.0,0.0,0.0,7,1,2,which country was george schmidt born in,[['dbp:birthPlace']],"['dbo:birthPlace', 'dbo:nationality']",factoid
2314,0.0,0.0,0.0,8,1,2,Is Ingo Steuer the formercoach of Stanislav Morozov?,[['dbp:formercoach']],"['dbp:birthPlace', 'dbp:placeOfBirth']",boolean
2315,0.0,0.0,0.0,7,1,0,In which department does Raymond Baldwin work?,[['dbp:branch']],[],factoid
2330,0.5,0.16666666666666666,0.25,10,2,6,What sports are played in schools in the capital region?,"[['dbp:region'], ['dbo:sport']]","['dbo:athletics', 'dbo:city', 'dbo:location', 'dbo:region', 'dbo:sport', 'dbp:athletics']",factoid
2332,0.0,0.0,0.0,6,1,1,which country is aliff aziz from,[['dbo:hometown']],['dbo:birthPlace'],factoid
2333,0.0,0.0,0.0,10,2,8,Which sitcoms are made by a company headquartered in NYC?,"[['dbo:company'], ['dbo:headquarter']]","['dbo:distributor', 'dbo:locationCity', 'dbo:manufacturer', 'dbo:product', 'dbp:company', 'dbp:headquarters', 'dbp:products', 'dbp:services']",factoid
2335,0.0,0.0,0.0,9,1,3,What is the province of Rouen Business School ?,[['dbp:province']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid
2337,0.0,0.0,0.0,7,1,1,what is the nationality of tomasz szczypiński?,[['dbo:nationality']],['dbo:birthPlace'],factoid
2338,0.0,0.0,0.0,9,1,1,what type of album is hot! live and otherwise?,[['dbo:genre']],['dbo:type'],factoid
2354,0.0,0.0,0.0,7,1,1,what is an album by jerry garcia?,[['dbo:type']],['dbo:artist'],factoid
2355,0.0,0.0,0.0,8,1,1,what city and state are post records from,[['dbo:hometown']],['dbo:recordLabel'],factoid
2367,0.0,0.0,0.0,10,1,3,Name the movies writtten by the group Monty Python ?,[['dbp:writer']],"['dbo:starring', 'dbp:artist', 'dbp:starring']",list
2371,0.5,0.25,0.3333333333333333,10,2,4,List the birthplace of the medicians who studied in Harvard.,"[['dbo:institution'], ['dbo:birthPlace']]","['dbo:birthPlace', 'dbo:knownFor', 'dbp:birthPlace', 'dbp:placeOfBirth']",list
2378,0.0,0.0,0.0,7,1,3,Give me all animals that are extinct.,[['dbo:conservationStatus']],"['dbo:family', 'dbo:order', 'dbo:species']",list
2382,0.5,0.25,0.3333333333333333,10,2,4,How many rivers are crossed by different Box Girder bridges?,"[['dbp:crosses'], ['dbp:design']]","['dbo:crosses', 'dbo:locatedInArea', 'dbp:crosses', 'dbp:designer']",count
