,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations
222,1.0,1.0,1.0,5,1,2,"Where is mobara, chiba located","[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
223,1.0,1.0,1.0,6,1,7,What is a raion within kiev?,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
224,1.0,1.0,1.0,8,1,2,what male actor was born in  warsaw,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
225,1.0,1.0,1.0,6,1,2,what county is mihăești river located,"[['dbo:country', 'dbo:district']]","['dbo:country', 'dbo:district']"
226,1.0,1.0,1.0,6,1,1,which country is bernd hollerbach from,[['dbo:birthPlace']],['dbo:birthPlace']
227,1.0,1.0,1.0,6,1,1,where did martin frederick ansel die,[['dbo:deathPlace']],['dbo:deathPlace']
228,1.0,1.0,1.0,10,1,1,What sort of rock does tem pra todo mundo perform,[['dbo:genre']],['dbo:genre']
229,0.0,0.0,0.0,10,2,0,How many had their debut team coached by Chip Kelly?,"[['dbp:coach'], ['dbo:debutTeam']]",[]
230,1.0,1.0,1.0,7,1,1,What are some bands originating in London?,[['dbo:hometown']],['dbo:hometown']
231,1.0,1.0,1.0,7,1,1,what music genre is in the woods...,[['dbo:genre']],['dbo:genre']
232,1.0,1.0,1.0,11,1,1,"if spellfire is a novel, what kind of book is it",[['dbo:literaryGenre']],['dbo:literaryGenre']
233,0.5,1.0,0.6666666666666666,15,2,1,Which battle is Jim Jones associated with to which Allen Boyd is also associated ?,"[['dbp:battles'], ['dbo:battle']]",['dbo:battle']
234,1.0,1.0,1.0,10,1,1,What is the title of an album by the shamen?,[['dbo:artist']],['dbo:artist']
235,1.0,1.0,1.0,10,1,1,in which asian country is tv patrol northwestern mindanao played,[['dbo:country']],['dbo:country']
236,1.0,1.0,1.0,7,1,2,who was an influence on helena blavatsky,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:influenced', 'dbo:influencedBy']"
237,1.0,1.0,1.0,7,1,1,what type of release is texican badman,[['dbo:type']],['dbo:type']
238,1.0,1.0,1.0,7,1,1,where is operation pony express located in,[['dbo:place']],['dbo:place']
239,1.0,1.0,1.0,11,1,1,what is the cvg genre of the videogame sniper: ghost warrior,[['dbo:genre']],['dbo:genre']
240,1.0,1.0,1.0,10,1,2,What is the name of a historical fiction tv program?,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
241,1.0,1.0,1.0,9,1,1,whose music is in the film door ki awaaz?,[['dbo:musicComposer']],['dbo:musicComposer']
242,1.0,1.0,1.0,9,1,1,What is the name of an album from yello,[['dbo:artist']],['dbo:artist']
243,1.0,1.0,1.0,5,1,1,What is kunal khemu's nationality?,[['dbo:birthPlace']],['dbo:birthPlace']
244,1.0,1.0,1.0,5,1,2,what commune is within aquitaine?,"[['dbo:country', 'dbo:region']]","['dbo:country', 'dbo:region']"
245,1.0,1.0,1.0,8,1,1,who is the female cinematographer of sven nykvist?,[['dbo:cinematography']],['dbo:cinematography']
246,1.0,1.0,1.0,6,1,7,what is a city in berkshire,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
247,1.0,1.0,1.0,5,1,1,vangelis georgiou plays what position,[['dbo:position']],['dbo:position']
248,1.0,1.0,1.0,7,1,1,what nation does stephen barker come from,[['dbo:nationality']],['dbo:nationality']
249,1.0,1.0,1.0,8,1,1,What type of album is a family business,[['dbo:type']],['dbo:type']
250,1.0,1.0,1.0,9,1,1,where is scottish rite hospital for crippled children located,[['dbo:location']],['dbo:location']
251,1.0,1.0,1.0,8,1,1,which mountain range includes the mountain gasherbrum iii,[['dbo:mountainRange']],['dbo:mountainRange']
252,1.0,1.0,1.0,8,1,1,what language is spoken in the barton mystery,[['dbo:language']],['dbo:language']
253,1.0,0.6666666666666666,0.8,6,1,3,"Name a dam in bundaberg, queensland","[['dbo:city', 'dbo:location']]","['dbo:city', 'dbo:country', 'dbo:location']"
254,1.0,1.0,1.0,7,1,1,what genre of music is ima robot,[['dbo:genre']],['dbo:genre']
255,1.0,1.0,1.0,10,1,1,To which series does the character of Londo Mollari belong?,[['dbo:series']],['dbo:series']
256,1.0,1.0,1.0,11,1,1,"charles bathurst, 1st viscount bledisloe was born in what european city?",[['dbo:birthPlace']],['dbo:birthPlace']
257,1.0,1.0,1.0,6,1,1,which conflict did pericles participate in,[['dbo:battle']],['dbo:battle']
258,1.0,1.0,1.0,7,1,1,which album is created by joshua redman,[['dbo:artist']],['dbo:artist']
259,1.0,1.0,1.0,3,1,1,Who composed bad,[['dbo:writer']],['dbo:writer']
260,1.0,1.0,1.0,9,1,1,what type of music is the artist joanna james,[['dbo:genre']],['dbo:genre']
261,0.0,0.0,0.0,11,1,1,what is the album released by reggaeton duo Wisin and Yandel?,[['dbo:genre']],['dbo:artist']
262,1.0,1.0,1.0,8,1,1,what album is by the artist mike oldfield?,[['dbo:artist']],['dbo:artist']
263,1.0,1.0,1.0,9,1,1,what type of school is davidson county community college,[['dbo:type']],['dbo:type']
264,1.0,1.0,1.0,7,1,2,What canadian province is lamont county in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
265,1.0,1.0,1.0,7,1,1,which artist died from a liver tumor?,[['dbo:deathCause']],['dbo:deathCause']
266,1.0,1.0,1.0,7,1,1,Which film did d. w. griffith direct?,[['dbo:director']],['dbo:director']
267,1.0,1.0,1.0,7,1,1,what is a tourist attraction in dublin,[['dbo:location']],['dbo:location']
268,1.0,1.0,1.0,6,1,1,What position does jean-joël perrier-doumbé play?,[['dbo:position']],['dbo:position']
269,1.0,1.0,1.0,7,1,1,What game is in the series petz?,[['dbo:series']],['dbo:series']
270,1.0,1.0,1.0,6,1,1,What musical instrument does közi play,[['dbo:instrument']],['dbo:instrument']
271,0.0,0.0,0.0,8,1,0,Is the charat district a district in peru?,[['dbp:settlementType']],[]
272,1.0,1.0,1.0,9,1,1,What type of film genre is all i want?,[['dbo:genre']],['dbo:genre']
273,1.0,1.0,1.0,8,1,1,Who did the music for hard candy (film),[['dbo:musicComposer']],['dbo:musicComposer']
274,0.0,0.0,0.0,6,1,0,Give me all members of Prodigy.,[['dbo:bandMember']],[]
275,1.0,1.0,1.0,10,1,1,which genre of hip hop does j. rawls fall under,[['dbo:genre']],['dbo:genre']
276,1.0,1.0,1.0,9,1,1,which position on the field does keith mccants play,[['dbo:position']],['dbo:position']
277,1.0,1.0,1.0,11,1,1,which kind of book is raiders of the lost car park,[['dbo:literaryGenre']],['dbo:literaryGenre']
278,1.0,1.0,1.0,6,1,1,which country is emel heinreich from,[['dbo:birthPlace']],['dbo:birthPlace']
279,1.0,1.0,1.0,8,1,1,what is a film produced by paul brooks?,[['dbo:producer']],['dbo:producer']
280,1.0,1.0,1.0,6,1,1,what type of music is foreigner?,[['dbo:genre']],['dbo:genre']
281,1.0,1.0,1.0,9,1,1,What is a city located in the szabolcs-szatmár-bereg county?,"[['dbo:isPartOf', 'dbo:location']]",['dbo:isPartOf']
282,1.0,1.0,1.0,6,1,1,where is aselin debison originally from,[['dbo:hometown']],['dbo:hometown']
283,1.0,1.0,1.0,11,1,2,"what former professional football player was born in  homestead, florida","[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
284,1.0,1.0,1.0,9,1,1,Which genre of books does finding myself belong to?,[['dbo:literaryGenre']],['dbo:literaryGenre']
285,1.0,1.0,1.0,7,1,1,what lyrics have alan jay lerner written,[['dbo:writer']],['dbo:writer']
286,1.0,1.0,1.0,10,1,1,where in the united states did john kennedy toole die?,[['dbo:deathPlace']],['dbo:deathPlace']
287,1.0,1.0,1.0,8,1,1,What album is from the alternative country genre?,[['dbo:genre']],['dbo:genre']
288,1.0,1.0,1.0,6,1,1,where did münir nurettin selçuk die,[['dbo:deathPlace']],['dbo:deathPlace']
289,1.0,1.0,1.0,7,1,2,what is a 1970's western (genre) show,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
290,1.0,1.0,1.0,6,1,1,from what country is toñito from,[['dbo:birthPlace']],['dbo:birthPlace']
291,1.0,1.0,1.0,6,1,2,Where is the valea negrii river?,"[['dbo:country', 'dbo:district']]","['dbo:country', 'dbo:district']"
292,1.0,1.0,1.0,11,1,1,What is the name  of a track from the gathering,[['dbo:artist']],['dbo:artist']
293,1.0,1.0,1.0,5,1,2,Who has john selden influenced,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:influenced', 'dbo:influencedBy']"
294,1.0,1.0,1.0,9,1,1,what type of music is king of the kill,[['dbo:genre']],['dbo:genre']
295,1.0,1.0,1.0,9,1,1,Who's an infielder that played for the arizona diamondbacks,[['dbo:position']],['dbo:position']
296,0.5,1.0,0.6666666666666666,9,2,1,"Where are all the protected areas near Bend, Oregon?","[['dbo:nearestCity'], ['dbo:location']]",['dbo:location']
297,1.0,1.0,1.0,6,1,1,where was michael walker (economist) born,[['dbo:birthPlace']],['dbo:birthPlace']
298,1.0,1.0,1.0,9,1,1,Name the alma mater of Ernest de Saisset ?,[['dbo:almaMater']],['dbo:almaMater']
299,0.0,0.0,0.0,8,1,0,what sport is yanya caballista: city skater about?,[['dbo:genre']],[]
300,1.0,1.0,1.0,4,1,2,john flamsteed influenced who?,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:influenced', 'dbo:influencedBy']"
301,1.0,1.0,1.0,7,1,1,Where in Australia was leon mestel born?,[['dbo:birthPlace']],['dbo:birthPlace']
302,1.0,1.0,1.0,5,1,7,What's a township in ohio,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
303,0.0,0.0,0.0,12,2,0,How many awards have been given to the founder of Grameen Bank?,"[['dbp:founder'], ['dbo:award']]",[]
304,1.0,1.0,1.0,8,1,1,What's an artist that would be labeled post-grunge,[['dbo:genre']],['dbo:genre']
305,1.0,1.0,1.0,7,1,1,what religion does abul ala maududi have,[['dbp:religion']],['dbp:religion']
306,1.0,1.0,1.0,8,1,1,which city and state was joe malenko born,[['dbo:birthPlace']],['dbo:birthPlace']
307,1.0,1.0,1.0,7,1,1,what is a work by mike patton,[['dbo:writer']],['dbo:writer']
308,1.0,1.0,1.0,7,1,1,What's a gamplay mode in glass rose,[['dbp:modes']],['dbp:modes']
309,1.0,1.0,1.0,7,1,1,what was theda bara's place of death,[['dbo:deathPlace']],['dbo:deathPlace']
310,1.0,1.0,1.0,5,1,1,where was andy ashby born,[['dbo:birthPlace']],['dbo:birthPlace']
311,1.0,1.0,1.0,7,1,1,which game is produced by interactive fiction,[['dbo:genre']],['dbo:genre']
312,1.0,1.0,1.0,6,1,1,what religion does brad owen practice,[['dbo:religion']],['dbo:religion']
313,1.0,1.0,1.0,9,1,1,What is the name of track by wild nothing?,[['dbo:artist']],['dbo:artist']
314,1.0,1.0,1.0,7,1,1,which american actor was buried in carpinteria,[['dbo:restingPlace']],['dbo:restingPlace']
315,1.0,1.0,1.0,11,1,2,what is the name of a actor born in new york,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
316,1.0,0.6666666666666666,0.8,5,1,3,where is donghua university located,"[['dbo:country', 'dbo:city']]","['dbo:city', 'dbo:country', 'dbo:state']"
317,0.5,1.0,0.6666666666666666,15,2,1,What awards have been given to the anyone who raced in the Lawrence Realization Stakes?,"[['dbp:race'], ['dbo:honours']]",['dbp:race']
318,1.0,1.0,1.0,7,1,2,Name someone who was born in windsor.,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
319,1.0,1.0,1.0,8,1,1,What type of release was band of gold,[['dbo:type']],['dbo:type']
320,1.0,1.0,1.0,6,1,1,what position does daniel mckay play,[['dbo:position']],['dbo:position']
321,1.0,1.0,1.0,5,1,1,what is a 1977 album,[['dbo:type']],['dbo:type']
322,1.0,1.0,1.0,8,1,2,Which sketch comedy shows came out in 1999,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
323,0.0,0.0,0.0,13,1,0,Is Another Lonely Night in New York by the musical band Robin Gibb?,[['dbo:musicalBand']],[]
324,1.0,1.0,1.0,6,1,1,What time zone is Troy Township?,[['dbo:timeZone']],['dbo:timeZone']
325,1.0,1.0,1.0,17,1,1,which genre of music is the album the night the light went on (in long beach) in?,[['dbo:genre']],['dbo:genre']
326,1.0,1.0,1.0,9,1,1,which song did brian molko write the lyrics to,[['dbo:writer']],['dbo:writer']
327,1.0,1.0,1.0,5,1,1,Who was born in nanded?,[['dbo:birthPlace']],['dbo:birthPlace']
328,1.0,1.0,1.0,9,1,1,who wrote the fall of the house of usher,[['dbo:author']],['dbo:author']
329,1.0,1.0,1.0,8,1,1,Which record label is ricky wilson apart of?,[['dbo:recordLabel']],['dbo:recordLabel']
330,1.0,1.0,1.0,8,1,1,Which city did aimar-charles-marie de nicolaï die in?,[['dbo:deathPlace']],['dbo:deathPlace']
331,1.0,1.0,1.0,10,1,1,what type of gameplay mode is the game zombie zombie?,[['dbp:modes']],['dbp:modes']
332,1.0,1.0,1.0,7,1,1,What band made hungry like the wolf,[['dbo:writer']],['dbo:writer']
333,1.0,1.0,1.0,5,1,1,what type of organization is,[['dbo:industry']],['dbo:industry']
334,1.0,1.0,1.0,8,1,1,what song is by the artist burt bacharach?,[['dbo:artist']],['dbo:artist']
335,1.0,1.0,1.0,7,1,1,which admiral died due to pulmonary embolism,[['dbo:deathCause']],['dbo:deathCause']
336,1.0,1.0,1.0,9,1,1,what type of music does the station kmyi broadcasts?,[['dbo:programmeFormat']],['dbo:programmeFormat']
337,1.0,1.0,1.0,8,1,1,what football position does brian garvey  play,[['dbo:position']],['dbo:position']
338,1.0,1.0,1.0,8,1,1,what is a known track by 24-7 spyz,[['dbo:artist']],['dbo:artist']
339,1.0,1.0,1.0,5,1,1,what is form of wqmt,[['dbo:programmeFormat']],['dbo:programmeFormat']
340,0.5,1.0,0.6666666666666666,14,2,1,Name the television show created by CE Webber and also has actor named Companion?,"[['dbo:creator'], ['dbo:starring']]",['dbo:creator']
341,1.0,0.5,0.6666666666666666,8,1,2,What country are the appenzell alps located in,[['dbo:country']],"['dbo:country', 'dbo:region']"
342,1.0,1.0,1.0,5,1,1,Where did tzavalas karousos die,[['dbo:deathPlace']],['dbo:deathPlace']
343,1.0,1.0,1.0,6,1,1,what genre is the videogame 1942,[['dbo:genre']],['dbo:genre']
344,1.0,1.0,1.0,8,1,1,Which genre of music does james pullen make,[['dbo:genre']],['dbo:genre']
345,1.0,1.0,1.0,7,1,1,What type of music is jon oliva,[['dbo:genre']],['dbo:genre']
346,1.0,1.0,1.0,5,1,1,Where is roll deep from?,[['dbo:hometown']],['dbo:hometown']
347,1.0,1.0,1.0,6,1,1,where did marco polo pass away,[['dbo:deathPlace']],['dbo:deathPlace']
348,1.0,1.0,1.0,5,1,1,who was born in templemore?,"[['dbp:birthPlace', 'dbo:birthPlace']]",['dbo:birthPlace']
349,1.0,1.0,1.0,7,1,1,where is the birthplace of rob margolies,[['dbo:birthPlace']],['dbo:birthPlace']
350,1.0,1.0,1.0,6,1,1,what is a rock music album?,[['dbo:genre']],['dbo:genre']
351,1.0,1.0,1.0,8,1,1,What type of music genre is Boi Akih?,[['dbo:genre']],['dbo:genre']
352,1.0,1.0,1.0,6,1,1,Who owns the wdtw-fm radio station,[['dbo:owner']],['dbo:owner']
353,1.0,1.0,1.0,6,1,1,which music company is imajin with?,[['dbo:recordLabel']],['dbo:recordLabel']
354,1.0,1.0,1.0,7,1,1,What is an album of power pop?,[['dbo:genre']],['dbo:genre']
355,1.0,1.0,1.0,11,1,1,Which genre of music is the album i am a photograph?,[['dbo:genre']],['dbo:genre']
356,1.0,1.0,1.0,7,1,1,what kind of mountain is arenal volcano,[['dbo:type']],['dbo:type']
357,0.0,0.0,0.0,11,2,0,What is the birth place of the cast of Lagnacha Dhumdhadaka?,"[['dbp:starring'], ['dbp:placeOfBirth']]",[]
358,1.0,0.5,0.6666666666666666,5,1,2,which painter influenced byron galvez,[['dbo:influencedBy']],"['dbo:influenced', 'dbo:influencedBy']"
359,1.0,1.0,1.0,7,1,1,what is the nationality of debbie drechsler,[['dbo:nationality']],['dbo:nationality']
360,1.0,1.0,1.0,7,1,2,Who's an actress born in bergisch gladbach,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
361,0.0,0.0,0.0,8,1,0,What country does wudinna district council belong to,[['dbo:country']],[]
362,1.0,1.0,1.0,9,1,1,what was the place of death of mel stuart,[['dbo:deathPlace']],['dbo:deathPlace']
363,1.0,1.0,1.0,5,1,2,who was born in rome,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
364,1.0,1.0,1.0,6,1,1,Where did eric crozier pass away,[['dbo:deathPlace']],['dbo:deathPlace']
365,1.0,1.0,1.0,11,1,1,What sort of punk is these are the good times people,[['dbo:genre']],['dbo:genre']
366,1.0,1.0,1.0,6,1,2,Name a township in beltrami county,"[['dbo:region', 'dbo:isPartOf', 'dbo:location']]","['dbo:isPartOf', 'dbo:location']"
367,1.0,1.0,1.0,10,1,1,Name of album by the alternative metal band drowning pool.,[['dbo:artist']],['dbo:artist']
368,1.0,1.0,1.0,9,1,1,What is the name of a progressive rock album?,[['dbo:genre']],['dbo:genre']
369,0.0,0.0,0.0,9,2,1,Bridge that starts at Seberang Perai crosses over what?,"[['dbo:routeStart'], ['dbp:crosses']]",['dbo:crosses']
370,0.0,0.0,0.0,10,2,0,Which venues are located at places governed by John Roberts?,"[['dbp:address'], ['dbo:leader']]",[]
371,1.0,1.0,1.0,5,1,1,what artist makes bluegrass music?,[['dbo:genre']],['dbo:genre']
372,0.0,0.0,0.0,15,2,0,How many other family of the mammals exists  whose family is also Hominidae ?,"[['dbo:family'], ['dbo:family']]",[]
373,1.0,1.0,1.0,3,1,1,who plays dub,[['dbo:genre']],['dbo:genre']
374,1.0,0.6666666666666666,0.8,6,1,3,What is part of ashe county?,"[['dbo:locatedInArea', 'dbo:region', 'dbo:isPartOf']]","['dbo:isPartOf', 'dbo:location', 'dbo:region']"
375,1.0,1.0,1.0,9,1,1,What war did walter bedell smith take part in,[['dbo:battle']],['dbo:battle']
376,1.0,1.0,1.0,6,1,1,which artist plays punk rock music?,[['dbo:genre']],['dbo:genre']
377,1.0,1.0,1.0,7,1,1,what type of music is carlos villalobos,[['dbo:genre']],['dbo:genre']
378,1.0,0.5,0.6666666666666666,4,1,2,who influenced antoine arnauld?,[['dbo:influenced']],"['dbo:influenced', 'dbo:influencedBy']"
379,1.0,1.0,1.0,8,1,1,what is the name of a britpop composer,[['dbo:genre']],['dbo:genre']
380,0.0,0.0,0.0,6,1,2,Where is the cogalnic river located?,[['dbo:sourceCountry']],"['dbo:country', 'dbo:district']"
381,1.0,1.0,1.0,11,1,1,What is an Italian province located in central european time zone?,[['dbo:timeZone']],['dbo:timeZone']
382,1.0,1.0,1.0,10,1,1,what's the main gameplay mode of xak i & ii,[['dbp:modes']],['dbp:modes']
383,1.0,1.0,1.0,10,1,1,What is the name of an album by juelz santana,[['dbo:artist']],['dbo:artist']
384,1.0,1.0,1.0,5,1,1,how did frances horwich die?,[['dbo:deathCause']],['dbo:deathCause']
385,0.0,0.0,0.0,17,2,0,"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?","[['dbo:riverMouth'], ['dbp:sourceRegion']]",[]
386,1.0,1.0,1.0,6,1,2,What university is located in butuan?,"[['dbo:city', 'dbo:location']]","['dbo:city', 'dbo:location']"
387,1.0,1.0,1.0,9,1,2,what was the place of birth for james jackman,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
388,1.0,1.0,1.0,5,1,1,where was andrew higgins born,[['dbo:birthPlace']],['dbo:birthPlace']
389,1.0,1.0,1.0,7,1,2,What's a show that focuses on business,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
390,1.0,1.0,1.0,10,1,1,What is one of the albums made by pete johnson?,[['dbo:artist']],['dbo:artist']
391,1.0,1.0,1.0,8,1,1,is prinsesa ng banyera a drama or comedy,[['dbo:genre']],['dbo:genre']
392,1.0,1.0,1.0,10,1,1,what type of music is the album live i skandinavien,[['dbo:genre']],['dbo:genre']
393,1.0,1.0,1.0,8,1,1,what type of music does love child make,[['dbo:genre']],['dbo:genre']
394,1.0,1.0,1.0,10,1,1,what cvg genre is the videogame tomb raider: the prophecy?,[['dbo:genre']],['dbo:genre']
395,1.0,1.0,1.0,5,1,2,who was born in canada?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
396,0.0,0.0,0.0,8,1,0,Name the mouth country of Upper Neretva ?,[['dbo:mouthCountry']],[]
397,0.0,0.0,0.0,9,1,0,Do the asiana airlines fly  to Jeju airport?,[['dbo:targetAirport']],[]
398,1.0,1.0,1.0,7,1,1,which military commander died from a gunshot?,[['dbo:deathCause']],['dbo:deathCause']
